Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,year,quantity
CHN,41,"China, mainland",2960,"Fish, Seafood",5142,Food,1000 tonnes,35.86,104.2,1998,28893
CHN,41,"China, mainland",2656,Beer,5142,Food,1000 tonnes,35.86,104.2,1998,19855
CHN,41,"China, mainland",2625,"Fruits, Other",5142,Food,1000 tonnes,35.86,104.2,1998,18533
CHN,41,"China, mainland",2533,Sweet potatoes,5521,Feed,1000 tonnes,35.86,104.2,1998,59223
CHN,41,"China, mainland",2848,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1998,8832
CHN,41,"China, mainland",2948,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1998,8832
CHN,41,"China, mainland",2601,Tomatoes and products,5142,Food,1000 tonnes,35.86,104.2,1998,15427
CHN,41,"China, mainland",2605,"Vegetables, Other",5521,Feed,1000 tonnes,35.86,104.2,1998,3693
CHN,41,"China, mainland",2918,Vegetables,5521,Feed,1000 tonnes,35.86,104.2,1998,3693
CHN,41,"China, mainland",2744,Eggs,5142,Food,1000 tonnes,35.86,104.2,1998,18311
CHN,41,"China, mainland",2949,Eggs,5142,Food,1000 tonnes,35.86,104.2,1998,18311
CHN,41,"China, mainland",2617,Apples and products,5142,Food,1000 tonnes,35.86,104.2,1998,14702
CHN,41,"China, mainland",2761,Freshwater Fish,5142,Food,1000 tonnes,35.86,104.2,1998,11839
CHN,41,"China, mainland",2734,Poultry Meat,5142,Food,1000 tonnes,35.86,104.2,1998,10263
CHN,41,"China, mainland",2611,"Oranges, Mandarines",5142,Food,1000 tonnes,35.86,104.2,1998,7261
CHN,41,"China, mainland",2602,Onions,5142,Food,1000 tonnes,35.86,104.2,1998,9592
CHN,41,"China, mainland",2532,Cassava and products,5521,Feed,1000 tonnes,35.86,104.2,1998,2729
CHN,41,"China, mainland",2961,"Aquatic Products, Other",5142,Food,1000 tonnes,35.86,104.2,1998,6254
CHN,41,"China, mainland",2767,"Molluscs, Other",5142,Food,1000 tonnes,35.86,104.2,1998,7323
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,1998,5807
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,1998,16093
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,1998,11038
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,1998,19762
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,1998,37667
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,1998,27334
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,1998,6321
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,1998,160755
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1998,61668
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1998,61668
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,1998,59530
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,1998,62610
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,1998,74272
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,1998,49110
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,1998,38566
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,1998,19893
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,1998,12592
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,1998,16315
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,1998,23133
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,1998,12072
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,1998,19989
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1998,10070
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1998,10070
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,1998,5566
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,1998,10324
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,1998,12856
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,1998,9839
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,1998,18101
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,1998,16669
NGA,159,Nigeria,2907,Starchy Roots,5142,Food,1000 tonnes,9.08,8.68,1998,28240
NGA,159,Nigeria,2907,Starchy Roots,5521,Feed,1000 tonnes,9.08,8.68,1998,15950
NGA,159,Nigeria,2532,Cassava and products,5521,Feed,1000 tonnes,9.08,8.68,1998,10986
NGA,159,Nigeria,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,9.08,8.68,1998,16384
NGA,159,Nigeria,2532,Cassava and products,5142,Food,1000 tonnes,9.08,8.68,1998,17699
NGA,159,Nigeria,2535,Yams,5142,Food,1000 tonnes,9.08,8.68,1998,8669
PAK,165,Pakistan,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1998,20695
PAK,165,Pakistan,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1998,20695
PAK,165,Pakistan,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,30.38,69.35,1998,20582
PAK,165,Pakistan,2511,Wheat and products,5142,Food,1000 tonnes,30.38,69.35,1998,17638
PHL,171,Philippines,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,12.88,121.77,1998,10357
TUR,223,Turkey,2918,Vegetables,5142,Food,1000 tonnes,38.96,35.24,1998,14983
USA,231,United States of America,2514,Maize and products,5521,Feed,1000 tonnes,37.09,-95.71,1998,138491
USA,231,United States of America,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,37.09,-95.71,1998,162450
USA,231,United States of America,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1998,70016
USA,231,United States of America,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1998,70016
USA,231,United States of America,2918,Vegetables,5142,Food,1000 tonnes,37.09,-95.71,1998,32913
USA,231,United States of America,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,37.09,-95.71,1998,32026
USA,231,United States of America,2943,Meat,5142,Food,1000 tonnes,37.09,-95.71,1998,33478
USA,231,United States of America,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,37.09,-95.71,1998,33161
USA,231,United States of America,2924,Alcoholic Beverages,5142,Food,1000 tonnes,37.09,-95.71,1998,28075
USA,231,United States of America,2511,Wheat and products,5142,Food,1000 tonnes,37.09,-95.71,1998,24398
USA,231,United States of America,2734,Poultry Meat,5142,Food,1000 tonnes,37.09,-95.71,1998,12599
USA,231,United States of America,2656,Beer,5142,Food,1000 tonnes,37.09,-95.71,1998,24773
USA,231,United States of America,2543,"Sweeteners, Other",5142,Food,1000 tonnes,37.09,-95.71,1998,10556
USA,231,United States of America,2605,"Vegetables, Other",5142,Food,1000 tonnes,37.09,-95.71,1998,20133
USA,231,United States of America,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,37.09,-95.71,1998,19732
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.68,90.36,1999,25088
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,1999,21149
BRA,21,Brazil,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-14.24,-51.93,1999,27301
BRA,21,Brazil,2514,Maize and products,5521,Feed,1000 tonnes,-14.24,-51.93,1999,26349
BRA,21,Brazil,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1999,19550
BRA,21,Brazil,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1999,19550
BRA,21,Brazil,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-14.24,-51.93,1999,20411
BRA,21,Brazil,2943,Meat,5142,Food,1000 tonnes,-14.24,-51.93,1999,13148
BRA,21,Brazil,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-14.24,-51.93,1999,18142
BRA,21,Brazil,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-14.24,-51.93,1999,7250
BRA,21,Brazil,2656,Beer,5142,Food,1000 tonnes,-14.24,-51.93,1999,6218
CHN,41,"China, mainland",2918,Vegetables,5142,Food,1000 tonnes,35.86,104.2,1999,255625
CHN,41,"China, mainland",2605,"Vegetables, Other",5142,Food,1000 tonnes,35.86,104.2,1999,228507
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,35.86,104.2,1999,209491
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,35.86,104.2,1999,107501
CHN,41,"China, mainland",2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,35.86,104.2,1999,53727
CHN,41,"China, mainland",2514,Maize and products,5521,Feed,1000 tonnes,35.86,104.2,1999,88000
CHN,41,"China, mainland",2511,Wheat and products,5142,Food,1000 tonnes,35.86,104.2,1999,96659
CHN,41,"China, mainland",2943,Meat,5142,Food,1000 tonnes,35.86,104.2,1999,52705
CHN,41,"China, mainland",2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,35.86,104.2,1999,100048
CHN,41,"China, mainland",2907,Starchy Roots,5521,Feed,1000 tonnes,35.86,104.2,1999,80336
CHN,41,"China, mainland",2924,Alcoholic Beverages,5142,Food,1000 tonnes,35.86,104.2,1999,29002
CHN,41,"China, mainland",2531,Potatoes and products,5142,Food,1000 tonnes,35.86,104.2,1999,36899
CHN,41,"China, mainland",2733,Pigmeat,5142,Food,1000 tonnes,35.86,104.2,1999,33525
CHN,41,"China, mainland",2960,"Fish, Seafood",5142,Food,1000 tonnes,35.86,104.2,1999,29544
CHN,41,"China, mainland",2656,Beer,5142,Food,1000 tonnes,35.86,104.2,1999,20986
CHN,41,"China, mainland",2625,"Fruits, Other",5142,Food,1000 tonnes,35.86,104.2,1999,21749
CHN,41,"China, mainland",2533,Sweet potatoes,5521,Feed,1000 tonnes,35.86,104.2,1999,65470
CHN,41,"China, mainland",2848,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1999,9737
CHN,41,"China, mainland",2948,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1999,9737
CHN,41,"China, mainland",2601,Tomatoes and products,5142,Food,1000 tonnes,35.86,104.2,1999,16779
CHN,41,"China, mainland",2605,"Vegetables, Other",5521,Feed,1000 tonnes,35.86,104.2,1999,4409
CHN,41,"China, mainland",2918,Vegetables,5521,Feed,1000 tonnes,35.86,104.2,1999,4409
CHN,41,"China, mainland",2744,Eggs,5142,Food,1000 tonnes,35.86,104.2,1999,19354
CHN,41,"China, mainland",2949,Eggs,5142,Food,1000 tonnes,35.86,104.2,1999,19354
CHN,41,"China, mainland",2617,Apples and products,5142,Food,1000 tonnes,35.86,104.2,1999,15147
CHN,41,"China, mainland",2761,Freshwater Fish,5142,Food,1000 tonnes,35.86,104.2,1999,12163
CHN,41,"China, mainland",2734,Poultry Meat,5142,Food,1000 tonnes,35.86,104.2,1999,11343
CHN,41,"China, mainland",2611,"Oranges, Mandarines",5142,Food,1000 tonnes,35.86,104.2,1999,9167
CHN,41,"China, mainland",2602,Onions,5142,Food,1000 tonnes,35.86,104.2,1999,10339
CHN,41,"China, mainland",2532,Cassava and products,5521,Feed,1000 tonnes,35.86,104.2,1999,2940
CHN,41,"China, mainland",2961,"Aquatic Products, Other",5142,Food,1000 tonnes,35.86,104.2,1999,7025
CHN,41,"China, mainland",2767,"Molluscs, Other",5142,Food,1000 tonnes,35.86,104.2,1999,7726
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,1999,6620
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,1999,16113
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,1999,12412
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,1999,18244
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,1999,37165
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,1999,28125
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,1999,6586
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,1999,162620
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1999,64683
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1999,64683
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,1999,65964
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,1999,63914
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,1999,75789
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,1999,54128
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,1999,39143
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,1999,23098
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,1999,16474
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,1999,16708
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,1999,23315
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,1999,13442
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,1999,18741
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1999,11048
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1999,11048
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,1999,7442
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,1999,10813
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,1999,13277
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,1999,10133
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,1999,15729
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,1999,17019
NGA,159,Nigeria,2907,Starchy Roots,5142,Food,1000 tonnes,9.08,8.68,1999,28045
NGA,159,Nigeria,2907,Starchy Roots,5521,Feed,1000 tonnes,9.08,8.68,1999,16189
NGA,159,Nigeria,2532,Cassava and products,5521,Feed,1000 tonnes,9.08,8.68,1999,10986
NGA,159,Nigeria,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,9.08,8.68,1999,16642
NGA,159,Nigeria,2532,Cassava and products,5142,Food,1000 tonnes,9.08,8.68,1999,16200
NGA,159,Nigeria,2535,Yams,5142,Food,1000 tonnes,9.08,8.68,1999,9056
PAK,165,Pakistan,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1999,21269
PAK,165,Pakistan,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1999,21269
PAK,165,Pakistan,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,30.38,69.35,1999,21402
PAK,165,Pakistan,2511,Wheat and products,5142,Food,1000 tonnes,30.38,69.35,1999,17992
PHL,171,Philippines,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,12.88,121.77,1999,10419
TUR,223,Turkey,2918,Vegetables,5142,Food,1000 tonnes,38.96,35.24,1999,15929
USA,231,United States of America,2514,Maize and products,5521,Feed,1000 tonnes,37.09,-95.71,1999,143326
USA,231,United States of America,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,37.09,-95.71,1999,164573
USA,231,United States of America,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1999,71557
USA,231,United States of America,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1999,71557
USA,231,United States of America,2918,Vegetables,5142,Food,1000 tonnes,37.09,-95.71,1999,37552
USA,231,United States of America,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,37.09,-95.71,1999,31637
USA,231,United States of America,2943,Meat,5142,Food,1000 tonnes,37.09,-95.71,1999,34843
USA,231,United States of America,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,37.09,-95.71,1999,31502
USA,231,United States of America,2924,Alcoholic Beverages,5142,Food,1000 tonnes,37.09,-95.71,1999,28398
USA,231,United States of America,2511,Wheat and products,5142,Food,1000 tonnes,37.09,-95.71,1999,24301
USA,231,United States of America,2734,Poultry Meat,5142,Food,1000 tonnes,37.09,-95.71,1999,13453
USA,231,United States of America,2656,Beer,5142,Food,1000 tonnes,37.09,-95.71,1999,25032
USA,231,United States of America,2543,"Sweeteners, Other",5142,Food,1000 tonnes,37.09,-95.71,1999,9829
USA,231,United States of America,2605,"Vegetables, Other",5142,Food,1000 tonnes,37.09,-95.71,1999,21314
USA,231,United States of America,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,37.09,-95.71,1999,19305
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.68,90.36,2000,24939
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,2000,21702
BRA,21,Brazil,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-14.24,-51.93,2000,29036
BRA,21,Brazil,2514,Maize and products,5521,Feed,1000 tonnes,-14.24,-51.93,2000,27187
BRA,21,Brazil,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,2000,19617
BRA,21,Brazil,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,2000,19617
BRA,21,Brazil,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-14.24,-51.93,2000,19100
BRA,21,Brazil,2943,Meat,5142,Food,1000 tonnes,-14.24,-51.93,2000,13782
BRA,21,Brazil,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-14.24,-51.93,2000,17228
BRA,21,Brazil,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-14.24,-51.93,2000,9757
BRA,21,Brazil,2656,Beer,5142,Food,1000 tonnes,-14.24,-51.93,2000,8743
CHN,41,"China, mainland",2918,Vegetables,5142,Food,1000 tonnes,35.86,104.2,2000,311110
CHN,41,"China, mainland",2605,"Vegetables, Other",5142,Food,1000 tonnes,35.86,104.2,2000,278584
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,35.86,104.2,2000,207521
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,35.86,104.2,2000,111272
CHN,41,"China, mainland",2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,35.86,104.2,2000,54191
CHN,41,"China, mainland",2514,Maize and products,5521,Feed,1000 tonnes,35.86,104.2,2000,89000
CHN,41,"China, mainland",2511,Wheat and products,5142,Food,1000 tonnes,35.86,104.2,2000,94531
CHN,41,"China, mainland",2943,Meat,5142,Food,1000 tonnes,35.86,104.2,2000,56338
CHN,41,"China, mainland",2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,35.86,104.2,2000,100690
CHN,41,"China, mainland",2907,Starchy Roots,5521,Feed,1000 tonnes,35.86,104.2,2000,72897
CHN,41,"China, mainland",2924,Alcoholic Beverages,5142,Food,1000 tonnes,35.86,104.2,2000,30270
CHN,41,"China, mainland",2531,Potatoes and products,5142,Food,1000 tonnes,35.86,104.2,2000,42674
CHN,41,"China, mainland",2733,Pigmeat,5142,Food,1000 tonnes,35.86,104.2,2000,35745
CHN,41,"China, mainland",2960,"Fish, Seafood",5142,Food,1000 tonnes,35.86,104.2,2000,30816
CHN,41,"China, mainland",2656,Beer,5142,Food,1000 tonnes,35.86,104.2,2000,22300
CHN,41,"China, mainland",2625,"Fruits, Other",5142,Food,1000 tonnes,35.86,104.2,2000,23428
CHN,41,"China, mainland",2533,Sweet potatoes,5521,Feed,1000 tonnes,35.86,104.2,2000,59000
CHN,41,"China, mainland",2848,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,2000,10896
CHN,41,"China, mainland",2948,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,2000,10896
CHN,41,"China, mainland",2601,Tomatoes and products,5142,Food,1000 tonnes,35.86,104.2,2000,20029
CHN,41,"China, mainland",2605,"Vegetables, Other",5521,Feed,1000 tonnes,35.86,104.2,2000,14076
CHN,41,"China, mainland",2918,Vegetables,5521,Feed,1000 tonnes,35.86,104.2,2000,14076
CHN,41,"China, mainland",2744,Eggs,5142,Food,1000 tonnes,35.86,104.2,2000,19771
CHN,41,"China, mainland",2949,Eggs,5142,Food,1000 tonnes,35.86,104.2,2000,19771
CHN,41,"China, mainland",2617,Apples and products,5142,Food,1000 tonnes,35.86,104.2,2000,14536
CHN,41,"China, mainland",2761,Freshwater Fish,5142,Food,1000 tonnes,35.86,104.2,2000,12131
CHN,41,"China, mainland",2734,Poultry Meat,5142,Food,1000 tonnes,35.86,104.2,2000,12209
CHN,41,"China, mainland",2611,"Oranges, Mandarines",5142,Food,1000 tonnes,35.86,104.2,2000,7426
CHN,41,"China, mainland",2602,Onions,5142,Food,1000 tonnes,35.86,104.2,2000,12498
CHN,41,"China, mainland",2532,Cassava and products,5521,Feed,1000 tonnes,35.86,104.2,2000,2708
CHN,41,"China, mainland",2961,"Aquatic Products, Other",5142,Food,1000 tonnes,35.86,104.2,2000,7453
CHN,41,"China, mainland",2767,"Molluscs, Other",5142,Food,1000 tonnes,35.86,104.2,2000,8007
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,2000,7095
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,2000,16137
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,2000,13372
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,2000,18560
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,2000,36777
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,2000,27067
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,2000,7547
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,2000,167346
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,2000,64287
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,2000,64287
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,2000,67010
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,2000,68435
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,2000,75688
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,2000,56182
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,2000,36956
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,2000,25540
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,2000,18769
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,2000,18299
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,2000,24231
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,2000,11301
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,2000,18599
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,2000,12313
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,2000,12313
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,2000,6686
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,2000,9872
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,2000,13481
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,2000,10332
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,2000,16759
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,2000,17514
NGA,159,Nigeria,2907,Starchy Roots,5142,Food,1000 tonnes,9.08,8.68,2000,29331
NGA,159,Nigeria,2907,Starchy Roots,5521,Feed,1000 tonnes,9.08,8.68,2000,16026
NGA,159,Nigeria,2532,Cassava and products,5521,Feed,1000 tonnes,9.08,8.68,2000,10755
NGA,159,Nigeria,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,9.08,8.68,2000,17032
NGA,159,Nigeria,2532,Cassava and products,5142,Food,1000 tonnes,9.08,8.68,2000,17326
NGA,159,Nigeria,2535,Yams,5142,Food,1000 tonnes,9.08,8.68,2000,9170
PAK,165,Pakistan,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,2000,21794
PAK,165,Pakistan,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,2000,21794
PAK,165,Pakistan,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,30.38,69.35,2000,21329
PAK,165,Pakistan,2511,Wheat and products,5142,Food,1000 tonnes,30.38,69.35,2000,18033
PHL,171,Philippines,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,12.88,121.77,2000,10835
TUR,223,Turkey,2918,Vegetables,5142,Food,1000 tonnes,38.96,35.24,2000,15899
USA,231,United States of America,2514,Maize and products,5521,Feed,1000 tonnes,37.09,-95.71,2000,147880
USA,231,United States of America,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,37.09,-95.71,2000,167643
USA,231,United States of America,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,2000,73112
USA,231,United States of America,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,2000,73112
USA,231,United States of America,2918,Vegetables,5142,Food,1000 tonnes,37.09,-95.71,2000,37674
USA,231,United States of America,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,37.09,-95.71,2000,32723
USA,231,United States of America,2943,Meat,5142,Food,1000 tonnes,37.09,-95.71,2000,34630
USA,231,United States of America,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,37.09,-95.71,2000,35674
